vehicle_id,length_of_study_time_step,in_study_repair
28642,179.6,0
28644,143.4,0
28646,201.6,0
28647,193.2,0
28648,145.0,0
28652,199.6,0
28653,129.4,0
28655,162.8,0
28656,148.6,0
28657,174.2,1
28658,144.2,0
28659,123.4,0
28661,156.8,0
28662,154.8,0
28663,186.0,0
28664,143.2,0
28665,188.0,0
28666,191.2,0
28667,157.6,0
28669,127.6,0
28670,124.6,0
28671,164.6,0
28672,167.8,0
28673,195.8,0
28674,202.6,0
28675,173.6,0
28676,145.2,0
28677,137.4,0
28678,203.8,0
28679,173.0,0
28680,187.0,0
28681,206.8,0
28682,194.4,0
28684,180.0,0
28686,206.0,0
28689,139.8,1
28690,192.8,0
28691,179.8,0
28692,199.4,0
28693,198.4,0
28694,144.4,0
28696,177.4,0
28698,208.4,0
28699,143.2,0
28701,144.2,0
28702,175.4,1
28703,167.2,0
28705,198.6,0
28706,199.2,0
28707,176.6,0
28708,199.8,0
28709,202.8,0
28710,126.8,0
28711,190.4,0
28712,198.4,0
28713,202.2,0
28714,178.2,0
28716,163.0,0
28718,184.6,0
28719,151.4,0
28721,157.0,0
28722,204.0,0
28723,197.0,0
28724,207.0,0
28725,182.6,0
28726,191.4,1
28728,191.4,0
28729,171.6,0
28730,135.2,0
28731,199.6,0
28732,199.8,0
28733,203.2,0
28734,196.8,0
28735,201.6,0
28736,193.2,0
28738,200.4,0
28739,209.2,0
28740,202.8,0
28742,173.4,0
28743,181.2,0
28744,206.2,0
28747,197.8,0
28748,210.8,0
28751,174.8,0
28752,187.0,0
28753,174.0,0
28754,177.2,0
28757,154.6,1
28758,175.6,0
28759,196.0,0
28760,207.8,0
28761,194.4,0
28763,194.6,0
28764,206.2,0
28766,210.2,0
28767,162.4,0
28769,168.0,0
28770,195.6,0
28772,200.8,0
28774,194.0,0
28776,197.0,0
28777,197.2,0
28779,144.2,0
28780,153.0,0
28781,175.8,0
28782,187.4,0
28783,145.8,0
28786,137.2,0
28789,141.8,0
28790,173.6,0
28791,191.8,0
28792,208.8,0
28794,164.6,0
28795,180.6,0
28796,202.6,0
28798,153.6,1
28799,129.6,0
28800,202.6,0
28801,176.8,0
28802,157.4,1
28803,145.2,0
28804,175.8,0
28807,176.4,0
28808,157.8,0
28809,184.8,0
28812,143.4,0
28814,203.2,1
28817,198.8,0
28818,160.8,0
28819,189.6,0
28821,151.2,1
28823,203.8,0
28825,203.2,0
28826,193.2,0
28828,186.6,0
28830,144.0,0
28832,143.0,0
28833,159.6,0
28836,204.6,0
28837,197.6,0
28838,203.2,0
28840,179.2,0
28841,151.4,0
28843,180.2,0
28844,192.6,0
28847,199.4,0
28849,187.6,0
28850,194.0,0
28851,184.2,0
28852,149.4,0
28853,126.2,0
28855,133.2,0
28857,178.2,0
28860,205.8,0
28862,143.8,0
28864,187.6,0
28865,137.6,0
28866,199.8,0
28867,187.2,0
28868,203.2,0
28869,193.4,0
28870,191.2,0
28871,150.6,1
28872,201.0,0
28873,134.4,1
28874,193.8,0
28875,187.6,0
28876,198.2,0
28877,142.4,0
28878,195.4,0
28879,129.4,0
28880,146.4,1
28881,196.0,0
28883,192.0,0
28884,186.0,0
28885,182.6,0
28886,204.2,0
28887,126.8,0
28889,188.8,0
28890,208.4,0
28891,201.8,0
28893,204.0,0
28894,188.6,0
28895,207.0,0
28896,192.4,0
28897,180.0,0
28898,192.6,0
28899,157.4,0
28900,159.8,0
28901,157.4,0
28903,150.0,0
28904,183.4,0
28905,164.6,0
28906,143.8,0
28907,146.6,0
28909,138.2,0
28911,122.8,0
28916,175.0,0
28917,172.2,0
28920,191.2,0
28921,193.0,0
28922,204.6,0
28924,198.2,0
28925,194.6,1
28926,142.4,0
28927,181.2,0
28929,95.2,1
28930,157.8,0
28931,151.6,0
28932,200.8,0
28934,185.2,0
28936,144.8,0
28937,194.8,0
28938,171.0,0
28941,161.8,0
28942,194.8,0
28943,189.4,0
28944,188.6,0
28945,176.4,0
28946,175.2,0
28947,195.4,0
28948,128.6,0
28949,197.0,0
28950,101.6,1
28951,205.0,0
28952,187.0,0
28953,175.2,0
28955,183.6,0
28957,203.6,0
28959,188.4,0
28961,140.0,1
28963,187.2,0
28965,202.4,0
28967,171.4,0
28969,189.6,0
28970,177.8,0
28973,203.6,0
28974,172.0,0
28976,199.0,0
28977,179.6,0
28978,179.2,0
28979,132.2,1
28982,178.0,0
28984,76.4,1
28986,189.0,0
28987,196.6,0
28989,139.0,0
28990,166.6,0
28991,183.0,0
28993,164.0,0
28994,194.6,0
28995,187.0,0
28996,183.8,0
28998,185.2,0
28999,165.8,0
29001,142.2,0
29003,185.2,0
29004,161.6,0
29005,149.2,1
29006,108.8,1
29007,205.8,0
29008,190.0,0
29009,181.8,0
29012,171.4,0
29013,179.4,0
29014,193.2,0
29015,143.0,0
29017,198.2,0
29020,194.8,0
29022,187.0,0
29023,182.0,0
29024,201.6,0
29025,178.6,0
29027,204.0,0
29028,191.8,0
29029,174.8,0
29030,178.0,1
29032,180.4,0
29034,169.0,0
29037,171.6,0
29038,184.2,0
29039,186.4,0
29040,185.8,0
29041,194.6,0
29043,184.6,0
29044,138.8,0
29045,165.2,0
29046,186.8,0
29048,171.6,0
29050,181.8,0
29051,197.4,0
29053,158.6,0
29054,166.8,0
29057,205.0,0
29058,187.0,0
29059,196.6,0
29061,201.0,0
29062,182.2,0
29063,141.2,0
29064,144.4,0
29065,126.8,1
29066,184.0,0
29067,135.0,0
29069,143.4,0
29070,199.0,0
29072,191.6,0
29073,173.6,0
29074,193.6,0
29075,130.8,0
29076,206.4,0
29078,155.2,0
29080,185.4,0
29082,194.0,0
29083,178.2,0
29085,143.0,0
29087,196.4,0
29088,163.4,0
29089,171.6,0
29090,154.0,0
29091,141.4,0
29094,170.8,0
29095,160.6,0
29096,188.0,1
29098,135.0,0
29099,164.4,0
29100,178.4,0
29101,138.4,0
29102,182.8,0
29103,130.4,0
29104,205.4,0
29105,160.0,0
29106,205.0,0
29111,177.2,0
29112,134.2,0
29113,165.6,0
29114,153.0,0
29115,167.2,0
29116,163.2,0
29118,168.8,0
29119,196.6,0
29121,144.4,0
29122,173.2,0
29124,154.6,0
29127,143.4,0
29129,145.2,0
29130,202.6,0
29131,204.4,0
29132,149.4,0
29133,185.4,0
29135,143.2,0
29136,177.2,0
29137,179.8,0
29138,174.4,0
29139,133.4,0
29141,145.6,0
29144,184.2,0
29145,175.8,0
29146,193.2,0
29149,166.6,0
29150,172.2,0
29151,101.8,1
29153,180.0,0
29154,194.6,0
29155,186.2,0
29156,190.4,0
29157,168.0,0
29159,92.2,1
29160,173.8,0
29161,81.0,1
29162,179.0,0
29163,186.2,0
29164,154.8,0
29165,174.6,0
29166,186.8,0
29167,103.4,1
29168,189.0,0
29169,166.2,0
29170,189.0,0
29172,171.8,0
29173,159.0,1
29174,178.8,0
29175,173.6,0
29178,203.0,0
29179,184.0,0
29181,201.6,0
29183,190.8,0
29184,138.2,0
29185,191.2,0
29186,189.4,0
29187,194.4,0
29189,167.0,0
29190,156.4,0
29191,171.4,0
29192,144.4,0
29193,180.0,0
29198,140.8,0
29199,155.8,0
29200,191.8,0
29201,175.4,0
29202,182.0,0
29204,157.8,0
29205,145.6,0
29206,183.6,0
29207,189.8,0
29209,109.4,1
29211,181.4,0
29213,189.4,0
29215,182.0,0
29216,194.6,0
29218,172.0,0
29219,186.6,0
29221,191.6,0
29223,196.6,0
29224,165.0,0
29225,200.2,0
29227,183.6,0
29229,136.6,0
29230,190.0,0
29234,196.6,0
29236,190.4,0
29237,201.8,0
29238,174.8,0
29239,197.0,0
29240,163.2,0
29241,154.8,0
29242,154.6,0
29243,137.2,0
29244,139.4,0
29245,137.8,1
29246,140.2,0
29247,169.4,0
29248,133.2,0
29249,146.2,0
29250,187.6,0
29251,126.8,0
29252,147.8,0
29253,160.2,0
29255,149.8,0
29257,158.2,0
29258,141.4,0
29260,152.8,0
29261,158.2,0
29262,133.4,0
29263,145.2,0
29265,154.8,0
29266,148.0,0
29268,140.0,0
29269,144.8,0
29271,165.2,0
29273,131.8,0
29274,163.4,0
29275,150.4,0
29276,181.4,0
29279,191.8,0
29281,147.4,0
29282,176.2,0
29284,145.6,0
29285,189.6,0
29286,186.8,0
29287,142.4,0
29288,179.0,0
29289,182.8,0
29291,163.6,0
29292,185.2,0
29294,130.4,1
29295,177.8,0
29296,196.6,0
29298,185.8,0
29301,190.4,0
29302,183.8,0
29303,189.6,0
29304,175.8,0
29305,152.4,0
29306,192.6,0
29308,171.8,0
29309,192.8,0
29310,183.0,0
29311,138.4,0
29312,180.0,0
29313,178.6,0
29315,197.4,1
29316,177.4,0
29319,173.8,0
29320,139.8,0
29321,198.2,0
29323,143.0,0
29324,182.0,0
29325,195.6,0
29326,180.4,0
29328,136.6,0
29330,152.0,0
29331,192.2,0
29332,145.6,0
29333,166.2,1
29334,128.8,0
29336,143.2,0
29337,197.0,0
29338,140.4,0
29339,177.8,0
29340,199.4,0
29341,189.2,0
29343,175.6,0
29344,142.8,0
29345,147.0,0
29346,145.4,0
29347,193.6,0
29348,188.2,0
29349,145.0,0
29350,183.6,0
29351,199.2,0
29354,190.6,0
29355,146.8,0
29356,177.2,0
29357,199.4,1
29358,183.2,0
29360,159.8,0
29361,203.4,0
29362,161.6,0
29364,144.8,0
29365,130.4,0
29369,122.0,0
29371,169.8,0
29372,122.2,0
29373,137.0,0
29374,187.6,0
29375,187.2,0
29376,188.0,0
29378,189.0,0
29380,176.0,0
29381,157.8,0
29383,133.4,0
29384,146.0,0
29385,132.2,0
29386,148.6,0
29388,150.2,0
29389,158.6,0
29390,144.2,0
29391,166.2,0
29392,123.2,0
29394,144.8,0
29395,174.2,0
29396,145.6,0
29398,183.4,0
29399,184.8,0
29400,161.8,0
29401,148.0,0
29402,174.2,0
29403,177.8,0
29404,186.0,0
29406,161.2,0
29407,145.2,0
29408,153.0,0
29411,138.0,0
29412,165.4,0
29413,178.0,0
29415,180.8,0
29416,173.4,0
29417,169.4,0
29419,140.2,0
29422,161.6,0
29426,187.6,0
29427,181.6,0
29430,181.2,0
29432,156.2,0
29433,136.2,0
29434,191.0,0
29435,173.6,0
29437,194.4,0
29438,157.8,0
29439,188.4,0
29440,175.6,0
29441,163.4,0
29442,190.2,0
29443,163.4,0
29444,196.2,0
29446,189.6,0
29447,154.2,1
29448,182.2,0
29449,189.0,0
29450,189.0,0
29451,187.4,0
29452,193.4,0
29453,184.4,0
29454,189.2,0
29456,191.0,0
29457,141.6,0
29459,192.6,0
29461,153.8,0
29462,193.8,0
29463,169.4,0
29465,159.4,0
29466,151.8,0
29471,181.0,0
29472,159.2,0
29473,191.6,0
29474,176.6,0
29476,177.0,0
29477,155.0,0
29478,170.2,0
29479,138.0,0
29480,172.0,0
29482,179.8,0
29484,151.2,0
29485,170.0,0
29486,182.0,0
29488,165.0,0
29489,144.0,0
29490,185.0,0
29492,180.6,0
29494,164.2,0
29496,155.8,0
29498,196.0,0
29500,127.0,1
29501,156.0,0
29503,166.6,0
29504,141.8,0
29505,181.2,0
29506,175.4,0
29509,151.4,0
29512,131.2,1
29514,185.8,0
29517,150.2,0
29518,197.4,0
29519,174.8,0
29523,177.0,0
29524,141.0,0
29525,153.2,0
29529,194.8,0
29530,182.6,0
29531,159.4,0
29532,191.0,0
29533,177.8,0
29534,162.4,0
29535,188.0,0
29536,192.0,0
29537,185.6,0
29538,188.8,0
29540,144.8,0
29541,186.4,0
29542,139.8,0
29543,193.4,0
29544,183.4,0
29546,167.4,0
29547,154.0,0
29548,169.8,0
29549,162.4,0
29550,134.0,0
29552,143.8,0
29554,161.2,0
29555,193.4,0
29556,133.4,0
29557,161.0,0
29558,170.4,0
29559,154.4,0
29560,153.0,0
29561,186.8,0
29562,154.0,0
29563,133.0,0
29564,171.2,0
29565,139.6,0
29566,163.4,0
29567,193.4,0
29568,190.8,0
29569,143.6,0
29570,151.6,0
29571,133.0,0
29572,182.8,0
29573,185.0,0
29576,183.6,0
29578,133.2,0
29579,191.8,0
29580,184.8,0
29581,155.6,0
29583,137.4,0
29584,145.0,0
29585,180.0,0
29586,142.8,0
29587,176.4,0
29588,156.4,0
29589,184.8,0
29590,176.2,0
29591,146.0,0
29593,189.8,0
29594,169.6,0
29595,184.8,0
29596,171.6,0
29597,188.8,0
29598,175.2,0
29600,174.0,1
29601,176.2,0
29602,194.8,0
29607,159.2,1
29609,189.0,0
29610,163.4,0
29611,151.0,0
29612,141.2,0
29614,186.2,0
29615,147.0,0
29616,141.2,0
29617,176.4,0
29618,158.2,0
29620,195.2,0
29622,159.0,0
29623,168.4,0
29624,155.6,0
29625,137.2,0
29626,143.6,0
29627,194.0,0
29628,193.6,0
29629,186.6,0
29631,190.0,0
29632,144.2,0
29633,145.6,0
29634,142.6,0
29638,173.8,0
29639,187.2,0
29640,159.0,0
29642,166.2,0
29643,188.2,0
29645,172.8,0
29647,176.4,0
29648,180.8,0
29649,160.6,0
29650,128.0,0
29651,130.8,0
29652,181.2,0
29653,131.2,0
29654,166.6,0
29659,183.4,0
29660,144.2,0
29667,149.8,0
29669,186.2,0
29670,161.2,0
29671,169.0,0
29672,165.0,0
29675,175.8,0
29678,144.4,0
29679,173.0,0
29680,159.4,1
29683,141.0,0
29684,168.8,0
29685,175.6,0
29686,154.0,0
29687,142.6,0
29688,145.8,0
29689,176.2,0
29690,157.4,0
29691,173.0,0
29692,158.8,0
29693,149.6,0
29694,183.2,0
29695,141.4,0
29699,195.6,0
29700,191.2,0
29701,195.2,0
29702,156.8,0
29704,167.4,0
29705,186.8,0
29707,160.8,0
29708,152.6,0
29709,193.6,0
29711,95.4,1
29713,163.8,0
29714,180.6,0
29715,170.2,0
29716,182.8,0
29717,160.0,0
29718,197.2,0
29719,140.0,0
29720,186.2,0
29721,189.8,0
29723,182.4,0
29725,151.2,0
29726,126.8,0
29727,166.2,0
29728,177.2,0
29731,182.8,0
29732,151.0,0
29733,175.2,0
29734,190.0,0
29736,178.6,0
29737,142.2,0
29738,145.2,0
29739,167.4,0
29740,183.4,0
29741,172.2,0
29743,159.6,1
29745,195.4,0
29746,136.6,0
29747,173.8,0
29749,155.4,0
29751,177.8,0
29754,184.2,0
29755,152.4,0
29757,172.4,0
29758,170.2,0
29760,169.8,0
29761,144.4,0
29763,182.0,0
29764,140.0,0
29765,177.2,0
29766,193.0,0
29767,194.4,0
29770,189.8,0
29771,175.6,0
29772,183.6,0
29774,156.0,0
29776,152.4,0
29777,171.0,0
29779,164.6,0
29780,129.2,0
29781,131.8,1
29783,176.6,0
29784,142.8,0
29786,146.6,0
29787,168.6,0
29788,175.0,0
29789,166.8,0
29790,165.0,0
29791,157.0,0
29792,182.8,0
29793,137.4,0
29794,184.8,0
29795,141.4,1
29796,178.2,0
29797,198.8,0
29798,198.8,0
29800,194.4,0
29801,190.6,0
29802,153.6,0
29803,185.0,0
29804,158.6,0
29805,185.0,0
29806,196.8,0
29807,145.4,0
29808,172.8,0
29809,185.4,0
29810,162.4,1
29811,179.6,0
29813,173.0,1
29814,181.0,0
29815,167.8,0
29816,190.2,0
29818,144.8,0
29820,138.6,0
29821,190.6,0
29824,183.6,0
29825,175.8,0
29827,167.0,0
29829,155.6,0
29830,151.8,0
29831,166.4,1
29832,120.0,1
29833,172.2,0
29834,184.0,0
29836,131.6,0
29837,140.0,0
29838,182.0,0
29839,141.4,0
29841,159.8,0
29842,154.2,0
29844,177.0,0
29845,161.4,0
29846,192.0,0
29847,154.8,0
29848,167.2,0
29849,167.8,0
29853,161.2,0
29854,185.4,0
29856,155.0,0
29857,149.2,0
29859,188.4,0
29860,185.2,0
29861,179.8,0
29863,165.4,0
29865,144.0,0
29866,179.6,0
29867,190.2,0
29868,186.4,0
29869,183.0,0
29871,148.6,1
29872,171.8,0
29873,159.6,0
29874,163.8,0
29875,189.2,0
29876,184.2,0
29877,154.6,0
29878,188.4,0
29879,184.0,0
29880,191.4,0
29881,143.6,0
29883,183.4,0
29884,173.8,0
29885,190.8,0
29887,182.4,0
29888,168.8,0
29889,165.4,0
29891,174.2,0
29893,177.2,0
29894,182.2,0
29896,167.0,0
29898,156.2,0
29899,169.4,0
29900,134.4,0
29901,156.4,0
29902,162.0,0
29904,149.4,1
29905,142.4,0
29906,166.4,0
29907,189.0,0
29908,177.6,0
29909,131.4,0
29910,159.6,0
29911,185.4,0
29913,145.8,0
29914,178.0,0
29915,126.0,0
29917,187.8,0
29918,151.6,0
29919,175.0,0
29920,189.6,0
29921,185.8,0
29922,173.6,0
29923,182.6,0
29925,141.4,1
29927,162.0,0
29928,140.4,0
29929,163.6,0
29930,194.2,0
29931,168.2,0
29932,169.6,0
29933,165.2,0
29934,76.6,1
29935,139.0,0
29938,145.4,0
29939,182.4,0
29940,170.2,0
29943,183.2,0
29946,171.8,0
29948,165.8,0
29949,194.0,0
29950,186.8,0
29951,170.6,0
29953,185.4,0
29954,148.4,0
29955,159.6,0
29956,190.8,0
29957,187.2,0
29958,172.4,0
29959,176.0,0
29961,168.2,0
29964,169.4,0
29966,168.6,0
29967,184.2,0
29968,190.6,0
29969,189.2,0
29972,157.2,0
29973,186.6,0
29974,169.8,0
29975,177.6,0
29976,143.8,0
29977,163.2,0
29978,110.8,1
29981,149.8,0
29983,139.2,0
29984,164.8,0
29985,176.6,0
29987,160.2,0
29988,176.6,0
29989,181.4,0
29990,174.2,0
29991,145.6,0
29992,186.8,0
29993,183.2,1
29994,144.0,0
29995,178.0,0
29996,127.4,1
29997,158.2,0
30000,166.2,0
30001,189.8,0
30002,175.6,0
30003,144.8,0
30004,182.0,0
30005,191.6,0
30007,182.0,0
30009,138.0,0
30010,182.0,0
30012,177.2,0
30013,125.0,0
30015,137.2,0
30016,135.8,0
30017,141.8,0
30018,137.8,0
30019,174.6,0
30021,137.2,0
30022,146.6,0
30023,139.8,0
30024,162.2,0
30025,143.4,0
30027,195.4,0
30028,129.2,0
30030,162.6,0
30034,145.8,0
30035,157.8,0
30036,156.4,0
30037,141.4,0
30038,166.4,0
30039,141.8,0
30041,135.0,0
30042,188.6,0
30043,148.2,0
30045,188.6,0
30047,178.4,0
30052,180.0,0
30054,175.0,0
30055,145.0,0
30056,149.0,0
30058,174.0,0
30060,190.2,0
30061,190.2,0
30062,172.2,0
30064,180.8,0
30066,176.4,0
30067,161.0,0
30068,143.4,0
30069,131.2,0
30071,186.2,0
30072,161.8,0
30073,176.6,0
30075,177.8,0
30076,173.2,0
30077,186.2,0
30078,188.4,0
30079,192.8,0
30081,177.4,0
30082,151.4,0
30083,165.0,0
30085,185.8,0
30086,184.4,0
30088,142.6,0
30089,141.0,0
30090,123.2,0
30091,163.8,0
30092,180.0,0
30094,160.6,0
30095,191.2,0
30097,172.0,0
30100,187.8,0
30101,130.8,0
30102,143.2,0
30103,184.8,0
30104,147.8,0
30107,151.0,0
30108,183.2,0
30110,164.4,0
30111,194.0,0
30112,138.6,0
30113,154.2,0
30114,143.6,0
30115,148.4,0
30116,188.0,0
30117,187.2,0
30118,139.2,0
30119,134.6,0
30120,178.4,0
30122,186.0,0
30123,187.2,0
30124,150.2,0
30125,119.8,1
30126,160.0,0
30127,159.6,0
30128,185.4,0
30130,176.0,0
30132,143.6,0
30133,182.4,0
30134,139.6,0
30136,189.6,0
30138,193.4,0
30139,167.0,0
30142,173.0,0
30143,184.8,1
30144,137.6,0
30145,165.2,1
30146,177.8,0
30147,185.4,0
30149,173.8,0
30150,170.6,0
30152,177.8,0
30153,182.4,0
30154,127.6,1
30155,184.8,0
30157,182.4,0
30160,170.0,0
30162,143.0,0
30163,165.8,0
30164,143.8,0
30165,147.0,0
30166,181.8,0
30167,166.2,0
30168,172.0,0
30169,154.4,0
30170,147.2,0
30171,135.4,0
30173,181.8,0
30175,143.6,0
30176,145.2,0
30178,135.4,0
30179,174.8,0
30180,181.2,0
30181,130.8,0
30184,165.4,0
30186,165.0,0
30187,165.6,0
30190,137.0,0
30191,143.4,0
30192,160.0,0
30193,175.8,0
30194,126.2,0
30195,161.6,0
30197,175.0,0
30198,126.4,0
30199,148.2,0
30201,181.8,0
30202,167.0,0
30204,142.0,0
30205,177.2,0
30206,142.2,0
30207,182.0,0
30208,176.8,0
30209,178.2,0
30211,130.2,0
30213,183.4,0
30214,124.0,0
30215,169.0,0
30216,134.4,0
30218,166.2,0
30219,161.4,0
30221,169.8,0
30223,189.8,0
30224,135.6,0
30228,179.0,0
30230,170.8,0
30231,153.4,0
30232,174.8,0
30235,156.8,0
30239,165.6,0
30240,179.0,0
30241,180.8,0
30242,167.6,0
30244,179.8,0
30247,154.6,0
30248,148.6,0
30249,188.2,0
30250,187.8,0
30251,172.8,0
30252,155.8,0
30253,176.8,0
30254,135.0,0
30256,186.8,0
30259,173.0,0
30260,180.6,0
30261,170.6,0
30262,189.0,0
30265,185.4,0
30266,172.2,0
30267,187.2,0
30269,181.2,0
30270,139.2,0
30271,164.8,0
30272,184.2,0
30273,180.4,0
30274,184.2,0
30275,186.8,0
30276,185.0,0
30281,155.0,1
30282,147.0,0
30283,175.2,0
30284,156.6,0
30285,153.6,0
30286,191.8,0
30287,189.8,0
30289,157.6,0
30290,185.4,0
30292,159.6,0
30294,130.6,0
30296,157.6,0
30297,138.8,0
30298,176.8,0
30299,188.0,0
30300,153.0,0
30301,174.8,0
30303,175.0,0
30304,168.4,0
30305,128.4,0
30306,184.0,0
30307,190.6,0
30309,158.4,0
30310,182.2,0
30312,152.8,0
30313,163.4,0
30314,172.8,1
30316,126.4,0
30318,142.6,0
30319,176.0,0
30320,184.0,0
30321,157.6,0
30325,163.8,0
30326,184.6,0
30327,157.6,0
30328,182.6,0
30329,187.6,0
30330,156.4,0
30331,154.4,0
30335,132.0,0
30337,144.6,0
30338,182.6,0
30339,180.2,0
30343,179.2,0
30345,176.4,0
30347,135.4,0
30348,182.2,0
30352,167.8,0
30353,175.8,0
30355,149.2,0
30356,184.6,0
30357,173.6,0
30358,174.0,0
30359,155.4,0
30360,185.6,0
30361,189.8,0
30362,183.8,0
30363,176.0,0
30364,185.8,0
30366,179.2,0
30367,177.6,0
30369,184.6,0
30371,193.2,0
30372,162.8,0
30374,142.0,0
30380,179.2,0
30381,130.2,0
30382,155.8,0
30383,146.0,0
30385,167.4,0
30386,135.2,0
30389,169.6,0
30390,146.2,1
30392,160.0,0
30393,167.8,0
30395,169.8,0
30396,175.8,0
30397,171.8,0
30399,102.4,1
30401,176.4,0
30403,150.8,0
30404,172.0,0
30405,179.6,0
30406,170.8,0
30407,182.6,0
30408,156.4,0
30409,171.6,0
30410,177.6,0
30411,155.2,0
30412,180.2,0
30413,163.6,0
30414,163.2,0
30416,152.0,0
30417,143.8,1
30420,156.0,0
30421,146.8,0
30422,177.0,0
30424,156.6,0
30425,176.0,0
30426,145.0,0
30427,172.0,0
30428,178.2,0
30429,185.0,0
30430,152.0,0
30431,181.0,0
30432,157.8,0
30433,185.6,0
30434,172.6,0
30435,173.4,0
30436,150.6,0
30437,132.4,0
30438,178.4,0
30440,181.2,0
30441,183.4,0
30444,163.8,0
30445,173.6,0
30446,165.8,0
30449,182.8,0
30452,178.6,0
30453,170.6,0
30454,159.0,0
30457,164.6,0
30458,184.6,0
30459,163.8,0
30460,171.8,0
30461,192.6,0
30462,175.0,0
30463,138.6,0
30464,159.4,0
30465,148.4,0
30466,164.6,0
30467,164.0,0
30468,158.0,0
30469,168.2,0
30470,175.8,0
30471,177.8,0
30473,174.0,0
30474,167.8,0
30475,158.6,0
30477,159.4,0
30478,169.4,0
30479,183.4,0
30481,185.2,0
30482,176.2,0
30484,178.6,0
30485,182.0,0
30486,157.8,0
30487,139.8,0
30488,163.6,0
30489,122.2,0
30491,181.0,0
30492,166.6,0
30493,176.6,0
30494,163.0,0
30496,142.6,0
30498,184.0,0
30499,172.0,0
30501,132.4,0
30502,179.2,1
30503,171.8,0
30504,184.2,0
30506,167.4,0
30507,177.4,0
30510,189.0,0
30511,162.8,0
30512,170.6,0
30514,168.0,0
30515,187.6,0
30516,165.6,0
30519,187.8,0
30520,186.2,0
30521,143.4,0
30523,142.6,0
30524,183.2,0
30527,164.2,0
30529,141.0,0
30530,156.2,0
30531,179.0,0
30532,176.8,0
30533,136.0,0
30534,155.4,0
30535,186.2,1
30537,173.8,0
30539,157.4,0
30544,121.6,0
30545,142.6,0
30546,179.8,0
30547,140.0,0
30548,182.2,0
30549,167.4,0
30550,170.4,0
30551,165.6,0
30552,182.2,0
30553,178.6,0
30554,166.4,0
30558,142.6,0
30559,147.0,0
30560,165.0,0
30561,157.6,1
30564,154.4,0
30567,155.6,0
30569,162.4,0
30570,168.0,0
30571,172.4,0
30572,152.2,0
30576,164.4,0
30577,138.8,0
30578,175.0,0
30579,177.6,0
30581,148.4,0
30583,181.8,0
30584,166.8,0
30585,167.2,0
30588,167.0,0
30589,82.2,1
30591,170.8,0
30592,153.4,0
30593,173.6,0
30596,163.4,0
30597,169.8,0
30600,179.8,0
30601,141.8,0
30602,140.6,0
30603,147.2,0
30604,174.0,0
30608,168.4,0
30609,161.2,0
30610,165.4,0
30612,166.4,0
30613,174.6,0
30615,93.8,1
30617,174.4,0
30618,141.8,0
30620,146.0,0
30621,152.8,0
30623,166.0,0
30624,163.4,0
30630,166.0,0
30631,144.0,0
30634,142.2,0
30635,155.0,0
30637,181.4,0
30638,166.0,0
30639,184.0,0
30640,145.8,0
30647,172.8,0
30648,163.0,0
30649,168.0,0
30650,155.4,0
30651,156.2,0
30655,167.0,0
30656,149.4,0
30657,165.6,0
30659,177.8,0
30660,173.2,0
30661,178.6,0
30663,173.8,0
30664,160.0,0
30665,171.0,0
30667,175.8,0
30670,175.8,0
30671,177.8,0
30672,143.0,0
30673,147.0,0
30674,160.0,0
30675,180.8,0
30676,162.4,0
30677,174.2,0
30678,172.8,0
30679,173.8,0
30680,159.8,1
30681,137.8,0
30682,180.0,0
30683,176.4,0
30684,167.2,0
30685,131.8,0
